,THR045,THR046,THR047,THR053,THR003,THR018,THR019,THR034,THR100,THR101,THR102,THR103,THR104,THR107,THR110,THR118_1,THR524,THR525,THR529,THR530,THR532,THR534,THR535,THR542,THR020,THR021,THR023,THR106,THR500,THR111,THR522,THR117,THR025,THR523,THR027,THR120,THR526,THR028,THR124,THR527,THR029,THR030_1,THR125,THR031_1,THR528_1,THR126_1,THR127_1,THR536_1,THR032,THR033,THR537,THR128,THR129,THR538,THR130,THR035,THR011_1,THR539,THR026,THR131,THR132,THR036,THR037_1,THR133,THR038,THR540,THR039,THR134,THR541,THR135,THR136,THR048,THR049,THR050,THR051,THR118_2,THR137,THR139,THR531,THR533,THR011_2,THR030_2,THR031_2,THR037_2,THR126_2,THR127_2,THR528_2,THR536_2,THR123,THR138
Sample Name,NO45,NO46,NO47,NO53,NO03,NO18,NO19,NO34,THR100,THR101,THR102,THR103,THR104,THR107,THR110,THR118_1,THR524,THR525,THR529,THR530,THR532,THR534,THR535,THR542,THR020,THR021,THR023,THR106,THR500,THR111,THR522,THR117,THR025,THR523,THR027,THR120,THR526,THR028,THR124,THR527,THR029,THR030_1,THR125,THR031_1,THR528_1,THR126_1,THR127_1,THR536_1,THR032,THR033,THR537,THR128,THR129,THR538,THR130,THR035,THR011_1,THR539,THR026,THR131,THR132,THR036,THR037_1,THR133,THR038,THR540,THR039,THR134,THR541,THR135,THR136,THR048,THR049,THR050,THR051,THR118_2,THR137,THR139,THR531,THR533,THR011_2,THR030_2,THR031_2,THR037_2,THR126_2,THR127_2,THR528_2,THR536_2,THR123,THR138
Grouping,NO,NO,NO,NO,NO,NO,NO,NO,ET,ET,ET,ET,ET,ET,ET,ET,RT,RT,RT,RT,RT,RT,RT,RT,NO,NO,NO,ET,RT,ET,RT,ET,NO,RT,NO,ET,RT,NO,ET,RT,NO,NO,ET,NO,RT,ET,ET,RT,NO,NO,RT,ET,ET,RT,ET,NO,NO,RT,NO,ET,ET,NO,NO,ET,NO,RT,NO,ET,RT,ET,ET,NO,NO,NO,NO,ET,ET,ET,RT,RT,NO,NO,NO,NO,ET,ET,RT,RT,ET,ET
hsa-miR-720,13.898233,13.968685,14.489208,13.855394,13.943889,13.837154,13.956403,13.717055,16.418306,15.894384,14.4599,14.05552,15.558598,14.717012,13.9157295,14.647228,13.956639,14.341685,14.508798,14.617277,14.080227,15.011612,14.99732,14.577234,14.354608,14.746068,14.895703,14.677785,14.347573,16.035229,14.095422,14.624801,14.6311035,15.046502,14.949598,15.207521,15.310769,14.514467,15.435083,14.349122,14.207914,13.376709,14.4488125,11.885053,13.339863,13.136318,13.514739,0,14.762439,14.724311,15.424569,15.2217455,14.715346,15.11419,15.280264,14.1400795,11.547107,14.625063,14.941846,15.06075,14.672602,15.102292,12.485716,14.297876,13.652049,14.788835,14.6901455,15.242824,14.607104,15.195676,15.440356,14.401052,13.344657,13.747145,14.540661,14.543026,15.210576,14.663814,14.235304,13.075823,14.061017,14.053807,13.720575,13.074718,14.6394825,14.461601,13.871848,13.26733,13.78776,14.838692
hsa-miR-587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-1236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10938736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78647107,0,0,0,0,0,0,0,0,0
hsa-miR-607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-1253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-369-3p,5.9006085,2.7367108,4.060687,2.3397274,4.3857484,5.7835407,5.4457135,4.18988,9.055065,7.9046884,4.52662,6.3285584,8.131666,6.2905593,3.5433724,8.531385,0,5.5727563,4.6954646,6.33959,3.604273,4.2995377,6.47742,4.926184,5.0389366,4.1054854,6.9655766,5.3784876,5.491359,5.0950933,0,4.783357,7.1393876,4.48829,6.68969,4.921979,3.9298193,4.0145073,5.005018,5.514968,0,0,0,0,0,0,0,0,6.157177,3.3444307,5.811959,7.766118,6.234124,3.6172044,4.6340938,6.124586,0,0,5.1541743,3.2305734,2.369994,6.801676,0,4.172672,0,5.620821,4.6653643,5.612323,2.5746732,5.704656,1.9956653,1.4930477,3.3960223,3.749813,6.2730775,7.906759,5.278234,6.666629,7.0949435,1.497832,5.812347,4.4738846,6.202183,0,6.1721015,5.8670263,3.6511436,5.350165,0,4.0189815
hsa-miR-657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-526b,0,0,0,0,0,0,0,0,0,0,0,2.5707083,0,0,0,3.501401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6949024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71392,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-515-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-485-5p,3.9301696,1.5165901,3.3804245,1.730079,3.3184586,4.7730575,4.175533,2.6892006,6.5922565,5.6102366,2.095094,3.3814354,5.8169556,4.989784,4.208525,5.4922314,0,4.1538863,2.7093966,4.300768,2.2477453,2.831689,4.912564,3.2818093,3.2748628,3.8346608,5.488727,4.379628,3.9169543,4.1442585,0,2.3451324,5.450373,3.2281554,5.259216,2.2120214,2.378323,2.7017465,3.4144602,4.193614,1.5678375,0,2.4774132,0,0,0,0,0,4.1825175,2.1462836,4.127633,6.4525657,4.594429,2.3603475,3.2766633,5.2835517,0,0,4.1652527,3.9440806,1.1400849,6.195387,0,3.4459782,0,4.0398316,3.4876022,4.3819685,2.3907363,4.908054,2.191468,0.79600793,4.078499,2.4491386,4.2663593,5.3859487,3.5104177,5.1089845,5.3199897,0,4.1646576,2.967034,4.145914,3.0946803,4.6084895,4.0242753,0,3.6162283,0,1.1842421
hsa-miR-507,0,0,0,0,0,0,0,0,0.39649934,0,0,0.15801375,0.6159718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-551b*,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6344306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8523583,0,0,0,0,2.3536026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8641446,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-326,9.364791,9.43982,5.5224295,8.742215,10.052473,9.853997,9.97811,9.958688,10.894704,10.752154,8.165198,9.209541,10.282764,9.559529,9.150895,9.738435,9.446117,9.832246,9.898476,10.544481,9.731429,9.753188,10.147778,10.224798,8.701736,9.561067,9.940604,9.209485,9.86311,10.285333,9.19696,8.512159,9.543261,10.536189,9.904756,9.283922,9.703111,9.666433,9.999817,10.055527,9.36614,4.197032,8.555831,3.5561595,4.2324,4.3574677,5.5069795,0,9.953674,9.404222,10.8126745,10.222178,9.675263,9.723364,10.373289,9.460593,1.7949398,9.287842,10.588855,9.155125,10.7489395,8.766257,1.2817516,9.36156,7.7221518,10.614811,8.831924,9.73776,9.400551,9.178588,9.455611,8.408483,5.018683,9.827284,9.998196,9.3028145,9.798756,10.470832,9.981282,9.825736,10.420328,10.694776,10.950949,8.6502695,10.013211,9.748173,7.7277164,9.864636,4.7275176,8.325535
hsa-miR-146b-3p,0,0,0,0,0,0,0,0,1.7756364,0,0,0,0.17383099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3667335,0,0,0,0,0,0,0
hsa-miR-1283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-622,0,0,0,0,0,0,0,0,0,0,0,3.1456594,0,0,0,6.0411205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.783975,4.352801,0,0,0,5.032775,0,0,0,0,0,0,0,0,2.373765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6425366,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-556-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-708*,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9924276,0,0,0,0,0,0,0,0,0,0
hsa-miR-555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-223*,6.6188335,7.046742,6.6371393,5.602736,7.7196007,6.842564,7.192845,7.2879987,8.964438,8.787906,6.4836364,7.703599,8.5299225,7.1692433,6.5725274,8.013601,7.0288897,6.806801,7.230597,8.197094,6.976799,7.304648,7.827228,7.2609663,6.8315735,5.6309323,8.300059,6.93323,8.253705,8.195618,5.908193,6.4131217,8.231903,7.1220927,7.797882,8.032602,7.6386237,7.42769,7.6952004,7.1913753,5.305416,0,6.290479,0,0,0,0,0,7.840004,7.446405,8.1122465,7.910967,7.7557487,7.185123,8.377136,6.9989734,0,6.5045743,7.94569,4.61892,8.358361,7.67948,0,7.4050646,1.4637741,8.074029,6.7346416,7.3075647,5.784331,6.2516375,6.415416,4.9380927,6.173989,7.7053146,7.9393206,7.822399,8.180526,8.38367,8.164057,6.985853,8.428717,8.560895,8.504318,6.3633146,7.787622,7.666948,7.591941,7.4041452,3.7363992,5.9467845
hsa-miR-346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3590825,0,0
hsa-miR-135a,0.041509263,0.27904332,0.3291925,0,0.9962802,0,0.7856008,1.3116251,4.3577843,3.5824957,1.6354665,4.0702176,2.5084438,1.714997,0.82383084,3.9424396,1.7999536,0,0,4.1542187,0,0,1.379499,0,3.4410055,0,2.983674,1.5699527,2.040861,1.9734937,2.109083,0,4.186857,1.9947752,2.8275814,0,2.1670206,2.4328415,2.7672799,0,0,0,0,0,0,0,0,0,2.7131457,1.588536,1.8118904,1.209391,1.989615,0,1.984429,1.1871152,0,0,3.1231065,0,3.3057194,2.0848465,0,1.6303496,0,2.5992582,1.2462986,1.6452543,0,0,0,0,0,0,1.710759,1.8109941,0,0,1.3716927,0,3.596291,3.6943789,3.5127199,0,1.7619534,0,0,0,0,0
hsa-miR-24-1*,6.2453585,6.7083664,3.492635,5.355728,7.366182,6.5714736,7.066939,7.2119274,8.282787,8.047702,5.450581,6.582574,7.41046,6.840287,4.503597,7.717265,7.215989,7.4770536,7.338255,7.708401,7.1530757,6.967895,7.4670024,7.9319844,6.167117,5.7554646,7.0240645,6.1939416,6.85665,6.674546,5.3154936,5.6758866,7.201908,7.508207,6.756076,6.5306497,6.8291516,6.702519,7.0102654,7.0657773,5.205318,0,4.3272133,0,0,0,0,0,7.1556787,6.7966104,7.7924128,7.4576354,7.14929,7.1305704,7.0884385,6.3704815,0,6.229001,7.6119246,5.260673,8.549292,5.2708354,0,6.4366846,3.3985558,8.378091,6.380312,6.969473,6.361852,5.1764464,6.376099,4.9059477,0,6.752936,7.4855633,7.476309,6.5795274,7.348082,7.8510494,7.885983,8.10313,8.067606,8.234396,3.8898046,7.318054,7.098316,5.421291,8.431744,0,4.5901046
hsa-let-7g*,1.5274507,0.57039493,0,1.0284418,2.1485958,1.0814418,1.7716827,1.8629392,2.5170918,2.404876,0,0,2.0035627,1.3193983,0,2.2557847,0.6705504,1.0720097,0.7962489,1.8410674,0.798739,1.0223109,1.0516715,1.65548,0.5075359,1.5415397,1.6233892,0.78580165,1.4534755,0.6311229,1.6118662,0,0.8723008,2.5349903,1.4446934,0,1.6798201,1.0609535,1.0368338,1.3461741,2.2865648,0,1.709145,0,0,0,0,0,1.4316015,1.5880226,1.9506587,1.6712118,1.0642413,0.96857,1.5339968,1.4136482,0,0.79208905,1.6817325,1.5648464,2.0068617,0.02355336,0,1.2559055,1.7469232,2.6757255,0.73432595,2.2724056,1.4118763,1.0998541,1.8316462,0.6160094,0,0.48287922,1.3017807,1.7307181,0.41139373,1.7068356,1.2591579,0.2663848,1.5380166,1.5541321,1.8815236,1.1739525,0.968408,0.58214164,0,1.9287229,0,0
ebv-miR-BART19-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-127-5p,0.98467684,0,0,0,0,0.50542355,0.31024706,0,3.3627224,2.2625053,0,0.6531793,3.121292,2.184969,0,2.3232057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4853495,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9019423,0,0,3.5718343,1.4296321,0,0,1.2112863,0,0,0,3.1259487,0,0,0,0,0,0,0,1.7789614,0,2.1416488,0,0,0,0,0,2.21575,0,0,1.3167714,0,0,0,0,1.1987896,0,0,0,0,0,0
hsa-miR-206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-376c,11.286783,8.260722,5.7333193,9.028738,10.00342,10.892284,11.076495,9.653318,13.3644495,12.384126,9.150535,10.311124,12.799892,11.71327,8.365106,12.842839,6.492156,11.0733185,9.681932,10.941444,9.226963,9.662931,11.685634,10.290411,9.929364,10.413183,10.918148,11.014041,10.695968,10.10486,6.199715,10.426202,11.70229,10.391114,11.639617,10.15717,9.269713,9.687111,10.391007,11.191244,9.255607,4.102843,9.375092,4.9995217,6.774721,7.1514935,8.533902,0,11.04183,8.654443,10.781179,13.0191145,11.378663,8.945572,9.763949,11.702615,0,5.8817797,10.818167,11.150731,8.433623,10.388082,3.9910548,9.937824,7.93001,11.200696,10.049195,11.231191,9.653896,11.960613,9.584673,8.650941,5.5860953,8.963567,11.188131,12.561877,10.261895,11.6609535,11.7532215,6.9667764,10.62716,8.981784,10.821797,10.277613,10.678124,10.875864,8.115622,10.021522,5.737154,8.614478
hsa-miR-320c,11.133759,11.085028,11.497193,10.0935755,11.998093,11.870273,11.241752,11.942236,12.606734,12.367766,9.608035,10.99864,12.477749,11.120575,11.588583,10.86785,10.8020315,11.196233,11.338107,11.754194,11.111076,11.71537,11.659064,11.473026,11.603441,11.18322,12.657105,11.313949,12.146342,12.054895,11.273137,10.46523,12.482659,11.684661,12.156298,11.30946,11.453029,11.691639,11.863381,11.024648,11.903008,10.105227,11.905388,9.823198,8.428264,9.273267,10.264817,0,12.134791,12.407244,12.450714,11.829446,11.375718,11.307144,11.793315,11.97531,7.5469565,11.21944,12.416502,11.365223,12.287417,12.8186455,7.9985394,11.566634,10.848944,12.259526,12.370072,11.783534,11.517586,10.928881,11.900301,11.161314,10.519617,11.18117,11.646613,10.63164,11.649774,12.227947,12.444171,10.3924465,12.330689,12.559227,12.794893,11.161018,11.532351,11.486312,9.179633,10.798942,6.972141,9.362823
hsa-miR-551b,8.676856,8.67409,2.1738086,7.1504984,9.703293,8.404819,9.482324,9.438482,8.060399,8.487193,5.6879287,6.6056886,6.1807566,6.5400167,6.2660556,7.441318,8.224778,8.572326,7.978659,9.132565,8.269075,8.450886,9.646832,8.282541,8.153329,7.663871,8.850734,6.4711223,8.105788,6.8873787,6.8241954,5.947526,9.280917,8.661693,8.759462,5.574907,8.186154,8.332627,8.08425,8.317091,6.0886226,0,3.4715126,0,0,0,0,0,9.267891,9.014172,9.318712,6.844624,7.9510922,8.248711,8.341438,8.697448,0,7.0912237,9.61334,6.2757053,7.6077886,7.1526093,0,8.117684,6.0575433,8.534922,7.894169,7.6353335,8.039396,6.1929874,7.6054716,7.1355143,0,8.682292,9.114466,7.2518134,6.487104,9.708613,9.034419,8.015108,10.036132,9.992429,9.618716,4.8508296,7.7532306,6.665066,6.0932007,6.5538335,0.6379255,5.9747586
hsa-miR-15a,14.10903,13.787015,11.331612,12.775177,14.751779,13.921767,14.338534,14.775096,15.911816,15.529311,12.6900215,14.282827,14.993482,13.758701,11.69772,14.873642,14.112928,14.062864,14.235954,15.497702,14.137159,14.332436,14.851285,14.576621,14.181152,13.131227,15.029231,13.454056,14.578248,14.054502,13.223317,12.90571,15.175979,14.489867,14.725451,14.351319,14.288455,14.257933,14.418432,14.2898035,11.522587,4.2029347,10.056705,3.6020527,6.2971783,4.5244083,5.541874,0,14.851193,14.505377,15.080376,14.41693,14.18906,13.861029,14.698629,14.124986,6.0912724,13.382867,14.895898,11.568247,14.816139,14.204494,0,13.847889,10.019715,15.077517,14.012494,14.361909,13.277772,13.282856,13.271403,12.444432,9.17642,14.101869,14.6776085,14.560184,14.117846,14.890716,15.075416,13.904983,15.395745,15.397992,15.493567,9.967313,14.253604,14.107307,13.773099,14.167434,9.829416,12.327059
hsa-miR-1255a,0.19015971,0.40297315,0,0,2.54666,2.4608238,0.8801368,2.2802467,0.6603445,2.812837,1.1682377,1.9853073,4.162113,2.1810133,1.4043691,3.5682874,1.1191237,0,0.4641036,3.785697,1.989277,2.3962882,3.1846328,2.7497916,0.93886524,0,0,0.7281469,3.464446,0,0,0,0,1.0418177,0,2.1127436,3.1054718,0.41707745,2.4884405,1.3473823,0,0,0,0,0,0,0,0,0.45668003,0,2.711757,1.1586667,2.270813,0,1.8373902,0,0,0,0,0,1.8735297,0.6043844,0,1.4894863,0,0,0,0.11103137,0,0,0,0,0,2.2524579,2.1335306,3.3354545,2.6488268,3.6560729,3.7535832,0,3.8010967,3.533414,4.2962666,0,2.5145717,3.3526316,0,3.3472404,0,0
hsa-let-7f-2*,1.0339268,0.6951565,0.002234387,0.33626056,1.8043345,0.7580814,1.2588928,1.6049774,3.2451046,3.1821187,0.49633962,1.5257682,2.2223284,1.5432285,0.46375844,2.1391551,0.4934834,1.0250713,0.7392866,2.0527081,0.7120586,1.1358566,1.6004695,1.7073259,1.2219822,0.4928991,2.2233083,0.9863891,1.6473927,0.98787385,0.49454874,0,2.028417,1.7110014,1.8083478,1.1111182,1.0655172,1.3184037,1.5776826,1.3291006,0,0,0,0,0,0,0,0,1.7797387,1.5079265,1.8226078,1.1909877,0.9856317,0.7215301,1.4907857,1.1631187,0,0.4285391,1.6840782,0,1.7371935,1.2207448,0,0.8911858,0,1.7771484,0.57685107,0.8715913,0.6092254,0.13394491,0.08663434,0,0,0.8952561,1.4895532,1.0379866,0.91982824,1.7593945,1.8396895,0.6805494,2.289265,2.273677,2.2266226,0,0.88794637,0.66099244,0,0.87544966,0,0
hsa-miR-299-3p,5.609158,2.6424634,3.0990627,3.1006563,3.6364274,5.395769,5.056796,3.8988855,7.941552,6.547769,3.4757075,5.093907,7.5614786,6.3182263,4.1546645,7.2099695,0,5.399537,4.3946033,5.6786804,3.8330114,4.1550207,6.401789,4.714641,4.6578283,3.8069427,5.2664943,5.566879,5.254915,5.3580236,0,4.6617436,6.427221,4.7661495,6.418401,4.8384624,3.6334426,3.9559543,4.405448,5.5435762,2.8589418,0,2.8482533,0,0,0,0,0,5.4798546,2.1268837,5.12063,7.513048,5.8169403,3.48495,4.5344415,6.0534806,0,0,5.266434,5.228961,1.583134,5.6938577,0,4.443056,0,5.3813906,4.624797,5.3375506,3.849579,6.823826,3.6380506,2.45699,0,3.4859807,5.489376,7.1289535,4.7538505,6.0780373,6.4330716,0,4.8353024,2.898398,5.4609785,3.6867132,5.1554174,5.3032656,1.2945473,4.835464,0,3.6185205
hsa-miR-143,7.4254174,6.645442,5.5335073,8.130066,7.292202,5.2085795,7.405882,8.766777,9.581688,9.35835,5.6121283,7.383782,10.164178,5.8887143,5.3334165,6.6386576,6.9401665,7.59841,6.63302,9.097258,7.0249515,7.0574284,7.7098007,6.47924,5.1428013,6.5357156,10.420012,6.869045,8.117414,8.383773,3.739805,5.805339,8.241516,8.418679,8.243835,6.0308323,8.133039,6.9342213,6.0404215,8.246252,6.8473454,0,3.2556396,0,0,0,0,0,9.141445,7.8607087,8.925242,7.7257752,8.562178,6.32077,7.498801,7.415083,0,6.7477098,8.066638,5.3303757,7.2515583,8.275873,0,6.719923,2.4840686,8.297838,7.0276623,7.2791553,5.7064614,6.541499,5.6302333,5.8846416,3.0903845,7.7528086,8.254136,6.176514,6.1906724,9.74043,9.19916,6.6246285,8.67356,8.49444,8.863604,3.4493766,7.1571956,7.5637913,7.250725,6.8843417,3.5465364,6.3835125
hsa-miR-647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-216b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-1322,0,0,0,0,0,0,0,0,0,0,0,2.673355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8110309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-484,9.464023,9.351443,7.0404325,9.116627,10.166377,9.909817,9.830457,10.355308,11.701302,11.452828,8.792849,9.948856,11.138137,10.036888,9.79471,10.044135,9.391652,9.994155,10.128652,10.924047,9.989736,10.079032,10.251447,10.394162,10.220789,10.607053,11.222034,9.775773,10.477374,10.700596,9.902181,8.874787,10.853084,11.187148,10.994671,9.759454,10.157423,10.287805,10.487338,10.283505,10.189639,7.711165,10.16995,6.7803364,6.6523714,7.197983,7.894951,0,10.647153,10.605508,10.987677,10.382548,10.063705,9.931037,10.636153,10.28822,3.9913268,9.960672,11.233607,10.274716,11.422343,10.358124,5.436458,10.37784,9.275154,11.160527,10.527867,10.443358,10.348418,9.619388,10.6294565,9.500087,6.3096766,9.894048,10.44314,9.638659,9.970882,10.820929,10.698669,9.771773,11.028604,11.108668,11.460609,10.063126,10.136145,10.311941,8.480645,10.139436,5.901246,8.604772
hsa-miR-1280,5.899937,5.6306763,6.044809,5.9837985,6.2100616,6.489496,5.807267,6.361816,7.5803113,7.105689,6.287286,10.352795,7.814935,6.5713677,6.4879384,9.627005,5.9299493,6.401596,5.916837,7.1525183,5.549728,6.9432416,6.4261255,6.507682,7.5638747,7.9364614,7.5500927,7.3906846,6.976272,8.515298,9.448932,8.215863,6.595505,7.335926,7.278347,8.936329,7.874434,7.0555973,7.5109777,7.252117,6.0460434,5.6785,6.3690286,5.655853,6.793831,5.7401476,6.067518,0,7.403864,8.205974,6.9174557,6.9203887,6.881481,7.1052384,7.2303185,7.343257,3.743138,7.4231997,7.894321,7.619875,7.546725,7.5912304,4.471727,7.741089,7.10707,7.0661535,7.5329013,7.8386807,7.2285104,7.917802,8.370914,7.1302824,4.56022,5.1370893,5.798198,9.120421,6.3944902,5.927489,7.087982,4.5295086,5.981638,5.4159074,5.9554243,5.2034283,5.9189534,6.2461004,6.439171,4.934955,5.050928,5.7331753
